Waste Stream,Location,Year,Scenario,additionalSpecification,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Unit
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,,,707.9612431,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,,277.0952862,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,undefinedElements,277.0952862,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,ferrousMetals,,324.5684762,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,ferrousMetals,undefinedElements,324.5684762,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,mixedMaterials,,34.58266184,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,mixedMaterials,undefinedElements,34.58266184,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,plastics,,71.71481891,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellCasing,plastics,undefinedElements,71.71481891,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,,,858.8486594,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,electrolytes,,170.0701048,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,electrolytes,undefinedElements,170.0701048,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,organicSolvents,,565.5466686,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,organicSolvents,undefinedElements,565.5466686,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,123.204707,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,F,87.55432048,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,12.3297467,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,23.34781879,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellSeparator,,,204.9708309,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellSeparator,plastics,,168.5818303,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellSeparator,plastics,undefinedElements,168.5818303,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellSeparator,polyolefines,,16.17142788,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,batteryCellSeparator,polyolefines,undefinedElements,16.17142788,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,,,2513.067048,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,2513.068717,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,1.865023032,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,629.2193746,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,114.3547686,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,165.6655087,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,237.2555553,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,447.0293232,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,854.264683,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,63.41168801,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeAdditive,,,55.35710253,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeAdditive,shadowMaterial,,55.35710253,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,cathodeAdditive,shadowMaterial,C,55.35710253,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorAnode,,,577.888237,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorAnode,shadowMaterial,,577.888237,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,577.888237,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorCathode,,,352.4109108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorCathode,shadowMaterial,,352.4109108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyro1,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,352.4109108,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,,,,74502.38949,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,,,16618.78719,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,graphite,,12445.44954,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,graphite,C,12445.44954,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,4165.743973,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,shadowMaterial,C,4141.530118,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,31.80752494,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellBinder,,,1073.116739,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellBinder,additives,,179.4162459,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellBinder,additives,undefinedElements,179.4162459,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellBinder,plastics,,893.7004936,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellBinder,plastics,undefinedElements,893.7004936,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,,,7631.076979,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,,2986.795506,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,undefinedElements,2986.795506,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,ferrousMetals,,3498.506522,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,ferrousMetals,undefinedElements,3498.506522,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,mixedMaterials,,372.7646919,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,mixedMaterials,undefinedElements,372.7646919,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,plastics,,773.0102585,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellCasing,plastics,undefinedElements,773.0102585,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,,,9257.484497,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,electrolytes,,1833.176709,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,electrolytes,undefinedElements,1833.176709,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,organicSolvents,,6095.997775,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,organicSolvents,undefinedElements,6095.997775,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,1328.017052,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,F,943.7434123,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,132.9016907,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,251.66491,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellSeparator,,,2209.369798,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellSeparator,plastics,,1817.134676,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellSeparator,plastics,undefinedElements,1817.134676,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellSeparator,polyolefines,,174.31097,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,batteryCellSeparator,polyolefines,undefinedElements,174.31097,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,,,27088.21744,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,27088.23543,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,20.10298511,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,6782.322522,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,1232.624032,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1785.699799,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,2557.365143,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,4818.505547,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,9208.074057,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,683.5112476,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeAdditive,,,596.6912947,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeAdditive,shadowMaterial,,596.6912947,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,cathodeAdditive,shadowMaterial,C,596.6912947,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorAnode,,,6229.026891,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorAnode,shadowMaterial,,6229.026891,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,6229.026891,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorCathode,,,3798.61866,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorCathode,shadowMaterial,,3798.61866,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis2,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,3798.61866,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,,,,9882.722564,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,,,2204.477793,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,graphite,,1650.885641,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,graphite,C,1650.885641,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,552.5848532,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,shadowMaterial,C,549.3728916,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,4.2192599,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellBinder,,,142.348656,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellBinder,additives,,23.7995183,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellBinder,additives,undefinedElements,23.7995183,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellBinder,plastics,,118.5491377,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellBinder,plastics,undefinedElements,118.5491377,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,,,1012.260374,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,,396.1976461,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,undefinedElements,396.1976461,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,ferrousMetals,,464.0759791,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,ferrousMetals,undefinedElements,464.0759791,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,mixedMaterials,,49.4471393,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,mixedMaterials,undefinedElements,49.4471393,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,plastics,,102.5396095,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellCasing,plastics,undefinedElements,102.5396095,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,,,1228.002908,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,electrolytes,,243.1704131,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,electrolytes,undefinedElements,243.1704131,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,organicSolvents,,808.6325173,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,organicSolvents,undefinedElements,808.6325173,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,176.1611161,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,F,125.1873179,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,17.62937467,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,33.38328477,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellSeparator,,,293.0723283,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellSeparator,plastics,,241.0424415,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellSeparator,plastics,undefinedElements,241.0424415,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellSeparator,polyolefines,,23.12230477,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,batteryCellSeparator,polyolefines,undefinedElements,23.12230477,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,,,3593.244989,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,3593.247375,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Al,2.666655739,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,899.6733164,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,163.5072568,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,236.8726133,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,339.2338203,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,639.173506,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,1221.448626,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,90.667589,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeAdditive,,,79.15094485,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeAdditive,shadowMaterial,,79.15094485,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,cathodeAdditive,shadowMaterial,C,79.15094485,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorAnode,,,826.2787949,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorAnode,shadowMaterial,,826.2787949,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,826.2787949,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorCathode,,,503.885776,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorCathode,shadowMaterial,,503.885776,Mg
BATT,EU27+4,2025,REC,,BATT_LIBToPyrolysis4,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,503.885776,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,anodeActiveMaterial,,,1012530.586,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,anodeActiveMaterial,shadowMaterial,,1012530.586,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,anodeActiveMaterial,shadowMaterial,Pb,1012530.586,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,cathodeActiveMaterial,,,675020.3908,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,cathodeActiveMaterial,shadowMaterial,,675020.3908,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,cathodeActiveMaterial,shadowMaterial,O,90317.72828,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,cathodeActiveMaterial,shadowMaterial,Pb,584702.6625,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,currentCollectorAnodeAndCathode,,,58910.87047,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,currentCollectorAnodeAndCathode,shadowMaterial,,58910.87047,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,currentCollectorAnodeAndCathode,shadowMaterial,As,4907.27551,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sb,49095.87998,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidPbPaste,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sn,4907.27551,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,,,,2648405.361,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,anodeActiveMaterial,,,1065821.67,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,anodeActiveMaterial,shadowMaterial,,1065821.67,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,anodeActiveMaterial,shadowMaterial,Pb,1065821.67,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellBinder,,,47800.487,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellBinder,undefinedMaterials,,47800.487,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellBinder,undefinedMaterials,undefinedElements,47800.487,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellCasing,,,193785.7581,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellCasing,plastics,,193785.7581,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellCasing,plastics,undefinedElements,193785.7581,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellElectrolyte,,,516762.0216,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellElectrolyte,shadowMaterial,,516762.0216,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellElectrolyte,shadowMaterial,H,10645.29765,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellElectrolyte,shadowMaterial,O,337187.2191,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellElectrolyte,shadowMaterial,S,168929.5049,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellSeparator,,,51676.20216,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellSeparator,undefinedMaterials,,51676.20216,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,batteryCellSeparator,undefinedMaterials,undefinedElements,51676.20216,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,cathodeActiveMaterial,,,710547.7797,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,cathodeActiveMaterial,shadowMaterial,,710547.7797,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,cathodeActiveMaterial,shadowMaterial,O,95071.29293,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,cathodeActiveMaterial,shadowMaterial,Pb,615476.4868,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,currentCollectorAnodeAndCathode,,,62011.4426,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,currentCollectorAnodeAndCathode,shadowMaterial,,62011.4426,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,currentCollectorAnodeAndCathode,shadowMaterial,As,5165.553168,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sb,51679.87367,Mg
BATT,EU27+4,2025,REC,,BATT_LeadAcidSorted,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sn,5165.553168,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,anodeActiveMaterial,,,4647.619646,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,anodeActiveMaterial,shadowMaterial,,4647.619646,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,anodeActiveMaterial,shadowMaterial,Cd,4647.619646,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeActiveMaterial,,,6510.993746,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeActiveMaterial,shadowMaterial,,6510.993746,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeActiveMaterial,shadowMaterial,H,103.5248006,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeActiveMaterial,shadowMaterial,Ni,4763.443025,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeActiveMaterial,shadowMaterial,O,1644.025921,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeAdditive,,,309.0172637,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeAdditive,shadowMaterial,,309.0172637,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeAdditive,shadowMaterial,C,130.6215974,Mg
BATT,EU27+4,2025,REC,,BATT_NiCdBlackMass,battNiCd,cathodeAdditive,shadowMaterial,Co,130.6215974,Mg
